,0,1
0,2.67,1.335
1,3.318,1.983
2,3.966,2.6310000000000002
3,4.614,3.279
4,5.2620000000000005,3.927
5,5.91,4.575
6,6.558,5.223000000000001
7,7.2059999999999995,5.871
8,7.853999999999999,6.519
9,8.501999999999999,7.167
10,9.15,7.8149999999999995
11,9.797999999999998,8.463
12,10.445999999999998,9.110999999999999
13,11.093999999999998,9.758999999999999
14,11.741999999999997,10.406999999999998
15,12.389999999999997,11.054999999999998
16,13.037999999999997,11.702999999999998
17,13.685999999999996,12.350999999999997
18,14.333999999999996,12.998999999999997
19,14.981999999999996,13.646999999999997
20,15.629999999999995,14.294999999999996
21,16.277999999999995,14.942999999999996
22,16.925999999999995,15.590999999999996
23,17.573999999999995,16.238999999999997
24,18.221999999999994,16.886999999999997
25,18.869999999999994,17.534999999999997
26,19.517999999999994,18.182999999999996
27,20.165999999999993,18.830999999999996
28,20.813999999999993,19.478999999999996
29,21.461999999999993,20.126999999999995
30,22.109999999999992,20.774999999999995
31,22.757999999999992,21.422999999999995
32,23.40599999999999,22.070999999999994
33,24.05399999999999,22.718999999999994
34,24.70199999999999,23.366999999999994
35,25.35,24.014999999999993
36,25.99799999999999,24.662999999999993
37,26.64599999999999,25.310999999999993
38,27.29399999999999,25.958999999999993
39,27.94199999999999,26.606999999999992
40,28.58999999999999,27.254999999999992
41,29.23799999999999,27.90299999999999
42,29.88599999999999,28.55099999999999
43,30.53399999999999,29.19899999999999
44,31.181999999999988,29.84699999999999
45,31.829999999999988,30.49499999999999
46,32.47799999999999,31.14299999999999
47,33.12599999999999,31.79099999999999
48,33.773999999999994,32.43899999999999
49,34.422,33.086999999999996
50,35.07,33.735
51,35.718,34.383
52,36.36600000000001,35.031000000000006
53,37.01400000000001,35.67900000000001
54,37.66200000000001,36.32700000000001
55,38.31000000000002,36.975000000000016
56,38.95800000000002,37.62300000000002
57,39.60600000000002,38.27100000000002
58,40.254000000000026,38.919000000000025
59,40.90200000000003,39.56700000000003
60,41.55,40.21500000000003
61,42.198000000000036,40.863000000000035
62,42.84600000000004,41.51100000000004
63,43.49400000000004,42.15900000000004
64,44.142000000000046,42.807000000000045
65,44.79000000000005,43.45500000000005
66,45.43800000000005,44.10300000000005
67,46.086000000000055,44.751000000000055
68,46.73400000000006,45.39900000000006
69,47.38200000000006,46.04700000000006
70,48.030000000000065,46.695000000000064
71,48.67800000000007,47.34300000000007
72,49.32600000000007,47.99100000000007
73,49.974000000000075,48.639000000000074
74,50.62200000000008,49.28700000000008
75,51.27000000000008,49.93500000000008
76,51.918000000000085,50.583000000000084
77,52.56600000000009,51.23100000000009
78,53.21400000000009,51.87900000000009
79,53.862000000000094,52.52700000000009
80,54.5100000000001,53.1750000000001
81,55.1580000000001,53.8230000000001
82,55.806000000000104,54.4710000000001
83,56.45400000000011,55.119000000000106
84,57.10200000000011,55.76700000000011
85,57.75,56.41500000000011
86,58.39800000000012,57.063000000000116
87,59.04600000000012,57.71100000000012
88,59.69400000000012,58.35900000000012
89,60.34200000000013,59.007000000000126
90,60.99000000000013,59.65500000000013
91,61.63800000000013,60.30300000000013
92,62.286000000000136,60.951000000000136
93,62.93400000000014,61.59900000000014
94,63.58200000000014,62.24700000000014
95,64.23000000000015,62.895000000000145
96,64.87800000000014,63.54300000000015
97,65.52600000000014,64.19100000000014
98,66.17400000000013,64.83900000000014
99,66.82200000000013,65.48700000000014
100,67.47000000000013,66.13500000000013
101,68.11800000000012,66.78300000000013
102,68.76600000000012,67.43100000000013
103,69.41400000000012,68.07900000000012
104,70.06200000000011,68.72700000000012
105,70.71000000000011,69.37500000000011
106,71.3580000000001,70.02300000000011
107,72.0060000000001,70.6710000000001
108,72.6540000000001,71.3190000000001
109,73.30200000000009,71.9670000000001
110,73.95,72.6150000000001
111,74.59800000000008,73.26300000000009
112,75.24600000000008,73.91100000000009
113,75.89400000000008,74.55900000000008
114,76.54200000000007,75.20700000000008
115,77.19000000000007,75.85500000000008
116,77.83800000000006,76.50300000000007
117,78.48600000000006,77.15100000000007
118,79.13400000000006,77.79900000000006
119,79.78200000000005,78.44700000000006
120,80.43000000000005,79.09500000000006
121,81.07800000000005,79.74300000000005
122,81.72600000000004,80.39100000000005
123,82.37400000000004,81.03900000000004
124,83.02200000000003,81.68700000000004
125,83.67000000000003,82.33500000000004
126,84.31800000000003,82.98300000000003
127,84.96600000000002,83.63100000000003
128,85.61400000000002,84.27900000000002
129,86.26200000000001,84.92700000000002
130,86.91000000000001,85.57500000000002
131,87.558,86.22300000000001
132,88.206,86.87100000000001
133,88.854,87.519
134,89.502,88.167
135,90.15,88.815
136,90.798,89.46300000000001
137,91.446,90.111
